case,case_index,case_count,Vv,tip_deflection,case_dir,passed,vtail_input_vsp3_path,vtail_output_vsp3_path,vtail_vtail_name,vtail_wing_reference_source,vtail_vv_target,vtail_vv_actual,vtail_xcg,vtail_lv_original,vtail_lv_actual,vtail_wing_area,vtail_wing_span,vtail_wing_section_area,vtail_wing_section_span,vtail_vtail_area_scale_mode,vtail_area_ratio,vtail_span_scale,vtail_chord_scale,vtail_scale,vtail_area_before,vtail_area_target,vtail_area_after,vtail_span_before,vtail_span_after,vtail_aspect_ratio_before,vtail_aspect_ratio_after,vtail_x_ac_original,vtail_x_ac_target,vtail_x_ac_before_shift,vtail_x_ac_after,vtail_x_shift,vtail_x_location_original,vtail_x_location_before_shift,vtail_x_location_after,vsp3_path,wing_dihedral_update_count,stab_path,vspaero_passed,vspaero_wall_elapsed_s,vspaero_read_vsp3_elapsed_s,vspaero_compute_geometry_elapsed_s,vspaero_compute_geometry_analysis_duration_s,vspaero_vspaero_sweep_elapsed_s,vspaero_vspaero_sweep_analysis_duration_s,vspaero_result_extraction_elapsed_s,vspaero_total_elapsed_s,Gamma_eff_rad,Gamma_eff_deg,CL_alpha,Cl_beta,Cn_beta,CY_beta,CY_p,CY_r,Cl_p,Cl_r,Cn_p,Cn_r,Cl_delta_r,Cn_delta_r,CY_delta_r,spiral_margin,beta_per_delta_r_yaw_static,delta_r_per_beta_yaw_static,p_hat_per_delta_r_beta_only,control_column_delta_a,control_column_delta_e,control_column_delta_r,control_groups,Sref,Bref,Cref,Xcg,Ycg,Zcg,AoA_deg,Beta_deg,Mach,Rho,Vinf,turn_trim_mode,turn_trim_passed,coupled_gain_matrix_det,coupled_gain_solved,beta_per_delta_r_coupled,p_hat_per_delta_r_coupled,r_hat_per_delta_r_coupled,elapsed_s
vv_0p00350_wtip_1p62500,28,42,0.0035,1.625,vv_gamma_cases\vv_0p00350_wtip_1p62500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00350_wtip_1p62500\vv_0p00350_wtip_1p62500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0035,0.0035,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.9418604651162793,0.9704949588309458,0.9704949588309458,0.9704949588309458,0.4,0.3767441860465117,0.3767441860465117,0.8,0.7763959670647567,1.6000000000000003,1.5999999999999999,5.914999999999999,5.914999999999999,5.908361365736963,5.914999999999999,0.006638634263036458,5.6899999999999995,5.6899999999999995,5.696638634263036,vv_gamma_cases\vv_0p00350_wtip_1p62500\vv_0p00350_wtip_1p62500.vsp3,4,vv_gamma_cases\vv_0p00350_wtip_1p62500\vv_0p00350_wtip_1p62500.stab,True,187.80032790004043,0.1656139999977313,0.28701420000288635,0.287,187.34384069999214,187.344,0.0008873000042513013,187.79952080000658,0.14330063812413243,8.210521766044291,5.9413391,-0.1806722,-0.0118647,-0.1230264,-0.3697345,0.1260599,-0.7755764,0.2241942,-0.0875159,-0.0097655,0.0025355,-0.007065,0.0429097,0.00442435129384,-0.5954638549647273,-1.6793630573248408,0.14198377451526142,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0008765805483932282,True,1.1689448592008869,-0.247513542793218,0.074465248965872,188.26261309999973
vv_0p00450_wtip_0p12500,29,42,0.0045000000000000005,0.125,vv_gamma_cases\vv_0p00450_wtip_0p12500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00450_wtip_0p12500\vv_0p00450_wtip_0p12500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0045000000000000005,0.0045000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.210963455149502,1.1004378470179503,1.1004378470179503,1.1004378470179503,0.4,0.48438538205980086,0.4843853820598008,0.8,0.8803502776143604,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.9375985155790385,5.914999999999999,-0.022598515579039358,5.6899999999999995,5.6899999999999995,5.66740148442096,vv_gamma_cases\vv_0p00450_wtip_0p12500\vv_0p00450_wtip_0p12500.vsp3,4,vv_gamma_cases\vv_0p00450_wtip_0p12500\vv_0p00450_wtip_0p12500.stab,True,219.8160130000324,0.1548332999809645,0.29028209997341037,0.29,219.367279099999,219.367,0.0008126000175252557,219.81516970001394,0.013066166198235422,0.7486361775753858,6.002431,-0.0166431,0.0097709,-0.0520313,-0.0462025,0.0363143,-0.7718987,0.2225058,-0.087684,-0.0106251,0.0017034,-0.0085802,0.0500451,-0.00199724731941,0.8781381448996509,1.138772988974616,-0.01672698886444475,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0012072711726887344,True,1.0173941342073956,0.005086019274678456,0.08608802099238021,220.3274967999896
vv_0p00450_wtip_0p37500,30,42,0.0045000000000000005,0.375,vv_gamma_cases\vv_0p00450_wtip_0p37500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00450_wtip_0p37500\vv_0p00450_wtip_0p37500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0045000000000000005,0.0045000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.210963455149502,1.1004378470179503,1.1004378470179503,1.1004378470179503,0.4,0.48438538205980086,0.4843853820598008,0.8,0.8803502776143604,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.9375985155790385,5.914999999999999,-0.022598515579039358,5.6899999999999995,5.6899999999999995,5.66740148442096,vv_gamma_cases\vv_0p00450_wtip_0p37500\vv_0p00450_wtip_0p37500.vsp3,4,vv_gamma_cases\vv_0p00450_wtip_0p37500\vv_0p00450_wtip_0p37500.stab,True,222.7804533999879,0.14870339998742566,0.3551922999904491,0.355,222.2726864000433,222.272,0.0010406000073999166,222.77967889996944,0.03455095296659741,1.9796237831410428,5.9986307,-0.0439816,0.0062574,-0.0556169,-0.1001886,0.052049,-0.7729033,0.2231327,-0.0877825,-0.0106324,0.001613,-0.0085752,0.0500053,-0.0009286005931399999,1.3704094352286893,0.7297089280716484,-0.07589539288608824,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011867815386835292,True,1.0347639447823542,-0.033640578675783746,0.08020635093563921,223.26166919997195
vv_0p00450_wtip_0p62500,31,42,0.0045000000000000005,0.625,vv_gamma_cases\vv_0p00450_wtip_0p62500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00450_wtip_0p62500\vv_0p00450_wtip_0p62500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0045000000000000005,0.0045000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.210963455149502,1.1004378470179503,1.1004378470179503,1.1004378470179503,0.4,0.48438538205980086,0.4843853820598008,0.8,0.8803502776143604,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.9375985155790385,5.914999999999999,-0.022598515579039358,5.6899999999999995,5.6899999999999995,5.66740148442096,vv_gamma_cases\vv_0p00450_wtip_0p62500\vv_0p00450_wtip_0p62500.vsp3,4,vv_gamma_cases\vv_0p00450_wtip_0p62500\vv_0p00450_wtip_0p62500.stab,True,217.64297210000223,0.17926870001247153,0.3109080999856815,0.311,217.14913029997842,217.149,0.0008683999767526984,217.64209759997902,0.05476131204709593,3.137592060897507,5.9971716,-0.0696914,0.0024905,-0.0637086,-0.1542078,0.0679678,-0.7738253,0.2235594,-0.0878341,-0.0106355,0.0016313,-0.0085838,0.0501278,0.000184428199,3.4466171451515764,0.2901395652275216,-0.30829733030131806,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011998352425942407,True,1.0242334853478494,-0.07502064145721783,0.052317617326522944,218.09881130000576
vv_0p00450_wtip_0p87500,32,42,0.0045000000000000005,0.875,vv_gamma_cases\vv_0p00450_wtip_0p87500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00450_wtip_0p87500\vv_0p00450_wtip_0p87500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0045000000000000005,0.0045000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.210963455149502,1.1004378470179503,1.1004378470179503,1.1004378470179503,0.4,0.48438538205980086,0.4843853820598008,0.8,0.8803502776143604,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.9375985155790385,5.914999999999999,-0.022598515579039358,5.6899999999999995,5.6899999999999995,5.66740148442096,vv_gamma_cases\vv_0p00450_wtip_0p87500\vv_0p00450_wtip_0p87500.vsp3,4,vv_gamma_cases\vv_0p00450_wtip_0p87500\vv_0p00450_wtip_0p87500.stab,True,222.7342989000026,0.1494105999590829,0.27955069998279214,0.28,222.30166890000692,222.302,0.0009170999983325601,222.7333330999827,0.07745468052159649,4.4378262974216245,5.9879802,-0.0984208,0.0002854,-0.07674,-0.2082547,0.0838473,-0.7746537,0.2238484,-0.0877789,-0.010696,0.0016069,-0.0085675,0.050114,0.0009888225434400001,30.01927119831815,0.03331193463670849,-3.8119146487720013,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011948774855442847,True,1.0272477422689028,-0.1043999952161536,0.08318934608477672,223.20533119997708
vv_0p00450_wtip_1p12500,33,42,0.0045000000000000005,1.125,vv_gamma_cases\vv_0p00450_wtip_1p12500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00450_wtip_1p12500\vv_0p00450_wtip_1p12500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0045000000000000005,0.0045000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.210963455149502,1.1004378470179503,1.1004378470179503,1.1004378470179503,0.4,0.48438538205980086,0.4843853820598008,0.8,0.8803502776143604,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.9375985155790385,5.914999999999999,-0.022598515579039358,5.6899999999999995,5.6899999999999995,5.66740148442096,vv_gamma_cases\vv_0p00450_wtip_1p12500\vv_0p00450_wtip_1p12500.vsp3,4,vv_gamma_cases\vv_0p00450_wtip_1p12500\vv_0p00450_wtip_1p12500.stab,True,202.11664010002278,0.15584150003269315,0.2731583999702707,0.273,201.68400860001566,201.684,0.000819800014141947,202.11584179999772,0.10051582686084758,5.75913265339428,5.974359,-0.1274338,-0.002742,-0.0929185,-0.2622806,0.0996476,-0.7753608,0.2240391,-0.0877228,-0.0106521,0.0017177,-0.0085497,0.0500322,0.00197175279318,-3.1180525164113786,-0.32071300747394643,0.5146803665672348,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.001174349675916924,True,1.037619726471866,-0.14126614922302005,0.09363495133121995,202.60479409998516
vv_0p00450_wtip_1p37500,34,42,0.0045000000000000005,1.375,vv_gamma_cases\vv_0p00450_wtip_1p37500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00450_wtip_1p37500\vv_0p00450_wtip_1p37500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0045000000000000005,0.0045000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.210963455149502,1.1004378470179503,1.1004378470179503,1.1004378470179503,0.4,0.48438538205980086,0.4843853820598008,0.8,0.8803502776143604,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.9375985155790385,5.914999999999999,-0.022598515579039358,5.6899999999999995,5.6899999999999995,5.66740148442096,vv_gamma_cases\vv_0p00450_wtip_1p37500\vv_0p00450_wtip_1p37500.vsp3,4,vv_gamma_cases\vv_0p00450_wtip_1p37500\vv_0p00450_wtip_1p37500.stab,True,205.14847129996633,0.15496259997598827,0.2716348000103608,0.271,204.71811100002378,204.718,0.0009071000386029482,205.1475483000395,0.12214517608511301,6.998403077559251,5.9601517,-0.1544872,-0.0062915,-0.1126424,-0.316156,0.1153135,-0.7754914,0.2240747,-0.087634,-0.0106365,0.0017411,-0.0085495,0.0501411,0.00305296907785,-1.358896924421839,-0.735890987777063,0.2729537438358975,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011772901330562946,True,1.032771409103462,-0.1811085799774888,0.07747736354748486,205.60905739996815
vv_0p00450_wtip_1p62500,35,42,0.0045000000000000005,1.625,vv_gamma_cases\vv_0p00450_wtip_1p62500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00450_wtip_1p62500\vv_0p00450_wtip_1p62500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0045000000000000005,0.0045000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.210963455149502,1.1004378470179503,1.1004378470179503,1.1004378470179503,0.4,0.48438538205980086,0.4843853820598008,0.8,0.8803502776143604,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.9375985155790385,5.914999999999999,-0.022598515579039358,5.6899999999999995,5.6899999999999995,5.66740148442096,vv_gamma_cases\vv_0p00450_wtip_1p62500\vv_0p00450_wtip_1p62500.vsp3,4,vv_gamma_cases\vv_0p00450_wtip_1p62500\vv_0p00450_wtip_1p62500.stab,True,189.1615800000145,0.1503841999801807,0.2696421999717131,0.269,188.73772390000522,188.738,0.000825099996291101,189.16064070002176,0.1441245444299824,8.257728120083708,5.9387373,-0.1816314,-0.0094328,-0.1370968,-0.3699655,0.1310955,-0.7756474,0.223936,-0.0874848,-0.0106506,0.0017197,-0.008557,0.0502323,0.0040468268896400005,-0.9071537613433975,-1.102348954072689,0.21464302940752095,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011973063097482943,True,1.0117733015689145,-0.21514982882503397,0.06774121136396774,189.63058390002698
vv_0p00550_wtip_0p12500,36,42,0.0055,0.125,vv_gamma_cases\vv_0p00550_wtip_0p12500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00550_wtip_0p12500\vv_0p00550_wtip_0p12500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827243,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730898,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_gamma_cases\vv_0p00550_wtip_0p12500\vv_0p00550_wtip_0p12500.vsp3,4,vv_gamma_cases\vv_0p00550_wtip_0p12500\vv_0p00550_wtip_0p12500.stab,True,215.4692558000097,0.15523420000681654,0.2667643000022508,0.267,215.0434644999914,215.043,0.0008378999773412943,215.46837940003024,0.01023831643578378,0.5866123210898343,5.9979613,-0.0130314,0.0110205,-0.0575444,-0.0467508,0.0384193,-0.7720508,0.2211508,-0.0876032,-0.0110955,-0.0003515,-0.0097071,0.0553591,-0.0022926024927000005,0.8808221042602422,1.1353030256204222,-0.015322625362808923,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0013442150476044965,True,1.012130328514503,0.006076617230897214,0.0824434384022661,215.92853710002964
vv_0p00550_wtip_0p37500,37,42,0.0055,0.375,vv_gamma_cases\vv_0p00550_wtip_0p37500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00550_wtip_0p37500\vv_0p00550_wtip_0p37500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827243,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730898,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_gamma_cases\vv_0p00550_wtip_0p37500\vv_0p00550_wtip_0p37500.vsp3,4,vv_gamma_cases\vv_0p00550_wtip_0p37500\vv_0p00550_wtip_0p37500.stab,True,219.9940130999894,0.1682884999900125,0.3075531999929808,0.308,219.51421509997454,219.514,0.0009533999837003648,219.9931280000019,0.030763854365308558,1.7626390166872943,5.9997923,-0.0391684,0.007519,-0.0608431,-0.1007436,0.0540586,-0.7730336,0.2218077,-0.0876998,-0.0111102,-0.0002128,-0.0097131,0.0551931,-0.00123260333862,1.2918074211996278,0.7741091927397019,-0.06572913492572056,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0013303743061416802,True,1.022316571175278,-0.031977898118979456,0.0700395643752396,220.475267300033
vv_0p00550_wtip_0p62500,38,42,0.0055,0.625,vv_gamma_cases\vv_0p00550_wtip_0p62500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00550_wtip_0p62500\vv_0p00550_wtip_0p62500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827243,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730898,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_gamma_cases\vv_0p00550_wtip_0p62500\vv_0p00550_wtip_0p62500.vsp3,4,vv_gamma_cases\vv_0p00550_wtip_0p62500\vv_0p00550_wtip_0p62500.stab,True,217.35808510001516,0.15335350000532344,0.26597109995782375,0.266,216.93516509997426,216.935,0.0008548999903723598,217.35731200000737,0.05143333728884469,2.9469131529236403,5.9965588,-0.0654494,0.0036274,-0.0683421,-0.1547754,0.0698418,-0.773985,0.2222219,-0.0877538,-0.0111047,-0.0004314,-0.0097173,0.0551062,-7.929176787999982e-05,2.6788608920990242,0.37329299290955303,-0.22708610382804045,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0013351743866269856,True,1.0190206442898515,-0.07415328404554751,0.04379478442219743,217.83731609996175
vv_0p00550_wtip_0p87500,39,42,0.0055,0.875,vv_gamma_cases\vv_0p00550_wtip_0p87500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00550_wtip_0p87500\vv_0p00550_wtip_0p87500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827243,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730898,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_gamma_cases\vv_0p00550_wtip_0p87500\vv_0p00550_wtip_0p87500.vsp3,4,vv_gamma_cases\vv_0p00550_wtip_0p87500\vv_0p00550_wtip_0p87500.stab,True,215.02215799997794,0.16897429997334257,0.3141180000384338,0.314,214.5351926999865,214.535,0.0009162999922409654,215.021167400002,0.076132311810435,4.362060151311917,5.9846575,-0.0966868,0.0015784,-0.0813637,-0.2088275,0.0856368,-0.7748218,0.2224956,-0.0876981,-0.01117,-0.0005126,-0.0097026,0.0549288,0.0007288045009599999,6.147110998479473,0.16267804506008698,-0.7677340669658302,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.001308725554615319,True,1.0386063447596388,-0.10371824099030699,0.0924466360573548,215.46744899998885
vv_0p00550_wtip_1p12500,40,42,0.0055,1.125,vv_gamma_cases\vv_0p00550_wtip_1p12500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00550_wtip_1p12500\vv_0p00550_wtip_1p12500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827243,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730898,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_gamma_cases\vv_0p00550_wtip_1p12500\vv_0p00550_wtip_1p12500.vsp3,4,vv_gamma_cases\vv_0p00550_wtip_1p12500\vv_0p00550_wtip_1p12500.stab,True,197.81689080002252,0.16924729995662346,0.29014290001941845,0.29,197.353767899971,197.353,0.0008527999743819237,197.81599209998967,0.09694766871731166,5.554692251134437,5.9729156,-0.1228804,-0.0015721,-0.0965362,-0.2628507,0.1013244,-0.7754996,0.2227235,-0.087643,-0.0111223,-0.0002324,-0.0096744,0.0547015,0.00171685628727,-6.153807009732205,-0.16250103365583396,0.9747907889039495,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0012980892433690804,True,1.0388554191916288,-0.14001766610621064,0.08667125558881351,198.28216729999986
vv_0p00550_wtip_1p37500,41,42,0.0055,1.375,vv_gamma_cases\vv_0p00550_wtip_1p37500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00550_wtip_1p37500\vv_0p00550_wtip_1p37500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827243,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730898,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_gamma_cases\vv_0p00550_wtip_1p37500\vv_0p00550_wtip_1p37500.vsp3,4,vv_gamma_cases\vv_0p00550_wtip_1p37500\vv_0p00550_wtip_1p37500.stab,True,192.95624659996247,0.16754840000066906,0.30520120001165196,0.305,192.4793767000083,192.479,0.0012803999707102776,192.95543949998682,0.11763350981947435,6.739903641966607,5.9631354,-0.1488554,-0.0049478,-0.1160232,-0.3167375,0.1169079,-0.7756152,0.2227809,-0.0875523,-0.0111085,-0.0001247,-0.0096768,0.0546435,0.00275583554792,-1.9557783257205223,-0.5113053902116402,0.37519051326799513,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0013148272780088973,True,1.0219708726966072,-0.17686399840977438,0.06765471162117455,193.4172067999607
vv_0p00550_wtip_1p62500,42,42,0.0055,1.625,vv_gamma_cases\vv_0p00550_wtip_1p62500,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00550_wtip_1p62500\vv_0p00550_wtip_1p62500_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0055,0.0055,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.4800664451827243,1.216579814555019,1.216579814555019,1.216579814555019,0.4,0.5920265780730898,0.5920265780730899,0.8,0.9732638516440153,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.963730458274879,5.914999999999999,-0.048730458274880206,5.6899999999999995,5.6899999999999995,5.641269541725119,vv_gamma_cases\vv_0p00550_wtip_1p62500\vv_0p00550_wtip_1p62500.vsp3,4,vv_gamma_cases\vv_0p00550_wtip_1p62500\vv_0p00550_wtip_1p62500.stab,True,186.28198510000948,0.15130119997775182,0.2771530000027269,0.277,185.84983179997653,185.85,0.0008929999894462526,186.28110160003416,0.1411318550645756,8.086259650052215,5.9377658,-0.1778308,-0.0081635,-0.1411258,-0.37057,0.1325498,-0.7757944,0.2226114,-0.0874036,-0.0111171,-0.0003934,-0.009668,0.054419,0.00379425095058,-1.1842959514913944,-0.8443835333057511,0.27096212152404797,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0013362413753620387,True,1.0011077264332835,-0.212061628481877,0.06246294685128999,186.73557489999803
